ATIVO,METRICAS_ORIGINAIS,METRICAS_TRANSFORMADAS,METRICAS_BOXCOX,METRICAS_COMPARATIVAS
RADL3,"{'skew': 0.5906452788197174, 'kurtosis': -0.8307072098262105, 'outliers': 0, 'shapiro_stat': 0.8973788175404609, 'shapiro_p': 4.508538239028015e-45, 'ks_stat': 0.1684990750269036, 'ks_p': 4.029525654919278e-96, 'anderson_stat': 130.6777905197764}","{'skew': -0.1305811409611159, 'kurtosis': -1.3575713894095258, 'outliers': 0, 'shapiro_stat': 0.9261829829621698, 'shapiro_p': 5.60428675162561e-40, 'ks_stat': 0.14187492270182767, 'ks_p': 3.784168785892226e-68, 'anderson_stat': 102.39585783084294}",{'lambda': 0.04081632653061229},"{'media_BC': 2.1751369677190873, 'desvio_BC': 0.842987549645101, 'media_orig_geometrica': 7.938015255730835, 'fator_escala': 7.294390232798351, 'media_original': 10.426532906822795, 'desvio_padrao_original': 7.107493577148157, 'media_transformada': 2.1751369677190873, 'razao_medias': 0.20861555678740976}"
