ATIVO,METRICAS_ORIGINAIS,METRICAS_TRANSFORMADAS,METRICAS_BOXCOX,METRICAS_COMPARATIVAS
ITUB3,"{'skew': 0.4175205667470966, 'kurtosis': -1.1556614611234257, 'outliers': 0, 'shapiro_stat': 0.9229698510150405, 'shapiro_p': 1.2809700966191226e-40, 'ks_stat': 0.12236061944767346, 'ks_p': 9.559754874597754e-51, 'anderson_stat': 103.28949029035311}","{'skew': 0.1974452116378145, 'kurtosis': -1.2698444145663783, 'outliers': 0, 'shapiro_stat': 0.9403541433679549, 'shapiro_p': 7.509638377015229e-37, 'ks_stat': 0.09813227296888122, 'ks_p': 9.298661876293924e-33, 'anderson_stat': 77.09018143975891}",{'lambda': 0.2857142857142856},"{'media_BC': 4.675897573450406, 'desvio_BC': 0.7177194585013909, 'media_orig_geometrica': 19.22243311722744, 'fator_escala': 8.260493053948602, 'media_original': 20.145172847882417, 'desvio_padrao_original': 6.191019023213213, 'media_transformada': 4.675897573450406, 'razao_medias': 0.23211007464460245}"
