ATIVO,METRICAS_ORIGINAIS,METRICAS_TRANSFORMADAS,METRICAS_BOXCOX,METRICAS_COMPARATIVAS
GGBR3,"{'skew': 0.6598191494596015, 'kurtosis': 1.7182063744010003, 'outliers': 143, 'shapiro_stat': 0.9532482897277501, 'shapiro_p': 1.9329924435927917e-33, 'ks_stat': 0.0839545367365433, 'ks_p': 4.428373384633649e-24, 'anderson_stat': 40.31269090225305}","{'skew': -0.2723692636616195, 'kurtosis': 0.7405754513178953, 'outliers': 283, 'shapiro_stat': 0.9652445972985704, 'shapiro_p': 1.600526827326008e-29, 'ks_stat': 0.10402176247583023, 'ks_p': 9.186266770445899e-37, 'anderson_stat': 54.42065545734886}",{'lambda': 0.4489795918367343},"{'media_BC': 3.8269182259743846, 'desvio_BC': 1.0864851417381205, 'media_orig_geometrica': 8.914273656641834, 'fator_escala': 3.33823383530297, 'media_original': 9.67992594462327, 'desvio_padrao_original': 3.678181076530484, 'media_transformada': 3.8269182259743846, 'razao_medias': 0.39534581647290934}"
